image_filename,absolute_time_GMT_seconds,relative_time_seconds,distance_to_centerline_meters,distance_to_centerline_NORMALIZED,downtrack_position_meters,downtrack_position_NORMALIZED,heading_error_degrees,heading_error_NORMALIZED,period_of_day,cloud_type
MWH_Runway04_morning_overcast_2_2098.png,63836.703125,552.683594,-2.087002,-0.208700,2761.276672,0.925981,17.896564,0.596552,0,4
MWH_Runway04_morning_overcast_2_2099.png,63836.949219,552.929688,-1.689422,-0.168942,2762.384186,0.926353,19.853294,0.661776,0,4
MWH_Runway04_morning_overcast_2_2100.png,63837.179688,553.160156,-1.264138,-0.126414,2763.489947,0.926724,21.507659,0.716922,0,4
MWH_Runway04_morning_overcast_2_2101.png,63837.429688,553.410156,-0.760561,-0.076056,2764.714400,0.927134,22.668151,0.755605,0,4
MWH_Runway04_morning_overcast_2_2102.png,63837.683594,553.664062,-0.262042,-0.026204,2765.865506,0.927520,23.343051,0.778102,0,4
MWH_Runway04_morning_overcast_2_2103.png,63837.898438,553.878906,0.140749,0.014075,2766.774821,0.927825,23.675128,0.789171,0,4
MWH_Runway04_morning_overcast_2_2104.png,63838.171875,554.152344,0.741865,0.074187,2768.141397,0.928283,23.329204,0.777640,0,4
MWH_Runway04_morning_overcast_2_2105.png,63838.406250,554.386719,1.196720,0.119672,2769.222702,0.928646,22.412364,0.747079,0,4
MWH_Runway04_morning_overcast_2_2106.png,63838.632812,554.613281,1.676290,0.167629,2770.420310,0.929048,21.000304,0.700010,0,4
MWH_Runway04_morning_overcast_2_2107.png,63838.898438,554.878906,2.098568,0.209857,2771.550358,0.929427,19.445556,0.648185,0,4
MWH_Runway04_morning_overcast_2_2108.png,63839.152344,555.132812,2.572684,0.257268,2772.953204,0.929897,17.327747,0.577592,0,4
MWH_Runway04_morning_overcast_2_2109.png,63839.386719,555.367188,2.930575,0.293057,2774.142821,0.930296,15.416373,0.513879,0,4
MWH_Runway04_morning_overcast_2_2110.png,63839.625000,555.605469,3.244446,0.324445,2775.320079,0.930691,13.451125,0.448371,0,4
MWH_Runway04_morning_overcast_2_2111.png,63839.816406,555.796875,3.445566,0.344557,2776.151974,0.930970,12.035487,0.401183,0,4
MWH_Runway04_morning_overcast_2_2112.png,63840.113281,556.093750,3.778285,0.377829,2777.835588,0.931534,9.140350,0.304678,0,4
MWH_Runway04_morning_overcast_2_2113.png,63840.386719,556.367188,3.972249,0.397225,2779.126328,0.931967,6.902209,0.230074,0,4
MWH_Runway04_morning_overcast_2_2114.png,63840.660156,556.640625,4.130648,0.413065,2780.583869,0.932456,4.364890,0.145496,0,4
MWH_Runway04_morning_overcast_2_2115.png,63840.937500,556.917969,4.220012,0.422001,2782.047157,0.932947,1.817020,0.060567,0,4
MWH_Runway04_morning_overcast_2_2116.png,63841.203125,557.183594,4.244838,0.424484,2783.637221,0.933480,-0.962754,-0.032092,0,4
MWH_Runway04_morning_overcast_2_2117.png,63841.417969,557.398438,4.219080,0.421908,2784.698153,0.933836,-2.820786,-0.094026,0,4
MWH_Runway04_morning_overcast_2_2118.png,63841.667969,557.648438,4.145361,0.414536,2785.986706,0.934268,-5.083535,-0.169451,0,4
MWH_Runway04_morning_overcast_2_2119.png,63841.906250,557.886719,4.019203,0.401920,2787.271281,0.934699,-7.350961,-0.245032,0,4
MWH_Runway04_morning_overcast_2_2120.png,63842.152344,558.132812,3.827275,0.382728,2788.624050,0.935152,-9.755193,-0.325173,0,4
MWH_Runway04_morning_overcast_2_2121.png,63842.394531,558.375000,3.590751,0.359075,2789.918369,0.935586,-12.070927,-0.402364,0,4
MWH_Runway04_morning_overcast_2_2122.png,63842.656250,558.636719,3.286422,0.328642,2791.277018,0.936042,-14.513966,-0.483799,0,4
MWH_Runway04_morning_overcast_2_2123.png,63842.921875,558.902344,2.881676,0.288168,2792.765539,0.936541,-17.224141,-0.574138,0,4
MWH_Runway04_morning_overcast_2_2124.png,63843.187500,559.167969,2.462128,0.246213,2794.070347,0.936979,-19.630841,-0.654361,0,4
MWH_Runway04_morning_overcast_2_2125.png,63843.453125,559.433594,1.902192,0.190219,2795.610970,0.937495,-22.054158,-0.735139,0,4
MWH_Runway04_morning_overcast_2_2126.png,63843.726562,559.707031,1.411520,0.141152,2796.840693,0.937908,-23.342511,-0.778084,0,4
MWH_Runway04_morning_overcast_2_2127.png,63843.972656,559.953125,0.873299,0.087330,2798.113222,0.938334,-24.256779,-0.808559,0,4
MWH_Runway04_morning_overcast_2_2128.png,63844.195312,560.175781,0.299365,0.029936,2799.415414,0.938771,-24.892010,-0.829734,0,4
MWH_Runway04_morning_overcast_2_2129.png,63844.445312,560.425781,-0.218824,-0.021882,2800.562885,0.939156,-25.268155,-0.842272,0,4
MWH_Runway04_morning_overcast_2_2130.png,63844.667969,560.648438,-0.770355,-0.077035,2801.797014,0.939570,-25.078397,-0.835947,0,4
MWH_Runway04_morning_overcast_2_2131.png,63844.906250,560.886719,-1.231809,-0.123181,2802.855382,0.939925,-24.367924,-0.812264,0,4
MWH_Runway04_morning_overcast_3_0.png,68279.218750,0.000000,3.050469,0.305047,47.892566,0.016061,-12.029897,-0.400997,0,4
MWH_Runway04_morning_overcast_3_1.png,68279.437500,0.218750,2.803083,0.280308,48.967533,0.016421,-14.978162,-0.499272,0,4
MWH_Runway04_morning_overcast_3_2.png,68279.656250,0.437500,2.497844,0.249784,50.022618,0.016775,-17.925359,-0.597512,0,4
MWH_Runway04_morning_overcast_3_3.png,68279.890625,0.671875,2.107514,0.210751,51.156071,0.017155,-21.098531,-0.703284,0,4
MWH_Runway04_morning_overcast_3_4.png,68280.125000,0.906250,1.686420,0.168642,52.238597,0.017518,-23.454274,-0.781809,0,4
MWH_Runway04_morning_overcast_3_5.png,68280.351562,1.132812,1.233347,0.123335,53.305384,0.017876,-25.061292,-0.835376,0,4
MWH_Runway04_morning_overcast_3_6.png,68280.570312,1.351562,0.763343,0.076334,54.328769,0.018219,-26.122845,-0.870762,0,4
MWH_Runway04_morning_overcast_3_7.png,68280.781250,1.562500,0.300975,0.030097,55.287916,0.018541,-26.813954,-0.893798,0,4
MWH_Runway04_morning_overcast_3_8.png,68281.078125,1.859375,-0.352206,-0.035221,56.593336,0.018978,-27.363202,-0.912107,0,4
MWH_Runway04_morning_overcast_3_9.png,68281.335938,2.117188,-0.885496,-0.088550,57.691504,0.019347,-27.014935,-0.900498,0,4
MWH_Runway04_morning_overcast_3_10.png,68281.554688,2.335938,-1.360708,-0.136071,58.708747,0.019688,-25.886128,-0.862871,0,4
MWH_Runway04_morning_overcast_3_11.png,68281.796875,2.578125,-1.839730,-0.183973,59.804993,0.020055,-24.020406,-0.800680,0,4
MWH_Runway04_morning_overcast_3_12.png,68282.054688,2.835938,-2.313526,-0.231353,61.001151,0.020456,-21.563466,-0.718782,0,4
MWH_Runway04_morning_overcast_3_13.png,68282.328125,3.109375,-2.772894,-0.277289,62.344695,0.020907,-18.513295,-0.617110,0,4
MWH_Runway04_morning_overcast_3_14.png,68282.570312,3.351562,-3.112690,-0.311269,63.521626,0.021302,-15.700307,-0.523344,0,4
MWH_Runway04_morning_overcast_3_15.png,68282.789062,3.570312,-3.382441,-0.338244,64.647856,0.021679,-12.940816,-0.431361,0,4
MWH_Runway04_morning_overcast_3_16.png,68283.031250,3.812500,-3.582150,-0.358215,65.723384,0.022040,-10.269772,-0.342326,0,4
MWH_Runway04_morning_overcast_3_17.png,68283.289062,4.070312,-3.748966,-0.374897,66.913871,0.022439,-7.282807,-0.242760,0,4
MWH_Runway04_morning_overcast_3_18.png,68283.539062,4.320312,-3.860508,-0.386051,68.261826,0.022891,-3.906556,-0.130219,0,4
MWH_Runway04_morning_overcast_3_19.png,68283.812500,4.593750,-3.885502,-0.388550,69.489184,0.023303,-0.817906,-0.027264,0,4
MWH_Runway04_morning_overcast_3_20.png,68284.070312,4.851562,-3.841725,-0.384172,70.828404,0.023752,2.573180,0.085773,0,4
MWH_Runway04_morning_overcast_3_21.png,68284.296875,5.078125,-3.741921,-0.374192,71.989063,0.024141,5.523833,0.184128,0,4
MWH_Runway04_morning_overcast_3_22.png,68284.515625,5.296875,-3.593804,-0.359380,73.069001,0.024503,8.291492,0.276383,0,4
MWH_Runway04_morning_overcast_3_23.png,68284.773438,5.554688,-3.389383,-0.338938,74.150882,0.024866,11.092185,0.369740,0,4
MWH_Runway04_morning_overcast_3_24.png,68285.031250,5.812500,-3.068326,-0.306833,75.465519,0.025307,14.538524,0.484617,0,4
MWH_Runway04_morning_overcast_3_25.png,68285.328125,6.109375,-2.670225,-0.267023,76.746499,0.025737,17.953876,0.598463,0,4
MWH_Runway04_morning_overcast_3_26.png,68285.562500,6.343750,-2.211844,-0.221184,77.976981,0.026149,21.263847,0.708795,0,4
MWH_Runway04_morning_overcast_3_27.png,68285.828125,6.609375,-1.742336,-0.174234,79.104864,0.026527,23.587592,0.786253,0,4
MWH_Runway04_morning_overcast_3_28.png,68286.078125,6.859375,-1.214321,-0.121432,80.265118,0.026917,25.068397,0.835613,0,4
MWH_Runway04_morning_overcast_3_29.png,68286.320312,7.101562,-0.758923,-0.075892,81.204974,0.027232,25.818340,0.860611,0,4
MWH_Runway04_morning_overcast_3_30.png,68286.578125,7.359375,-0.153362,-0.015336,82.411265,0.027636,26.404317,0.880144,0,4
MWH_Runway04_morning_overcast_3_31.png,68286.812500,7.593750,0.396607,0.039661,83.500730,0.028002,26.597947,0.886598,0,4
MWH_Runway04_morning_overcast_3_32.png,68287.070312,7.851562,0.886186,0.088619,84.486753,0.028332,26.119003,0.870633,0,4
MWH_Runway04_morning_overcast_3_33.png,68287.328125,8.109375,1.439832,0.143983,85.658190,0.028725,24.690282,0.823009,0,4
MWH_Runway04_morning_overcast_3_34.png,68287.578125,8.359375,1.965251,0.196525,86.862258,0.029129,22.459701,0.748657,0,4
MWH_Runway04_morning_overcast_3_35.png,68287.835938,8.617188,2.362814,0.236281,87.876002,0.029469,20.200751,0.673358,0,4
MWH_Runway04_morning_overcast_3_36.png,68288.078125,8.859375,2.771314,0.277131,89.075495,0.029871,17.290496,0.576350,0,4
MWH_Runway04_morning_overcast_3_37.png,68288.335938,9.117188,3.111955,0.311195,90.262349,0.030269,14.275142,0.475838,0,4
MWH_Runway04_morning_overcast_3_38.png,68288.578125,9.359375,3.384084,0.338408,91.424074,0.030659,11.242706,0.374757,0,4
MWH_Runway04_morning_overcast_3_39.png,68288.820312,9.601562,3.570267,0.357027,92.437573,0.030999,8.566394,0.285546,0,4
MWH_Runway04_morning_overcast_3_40.png,68289.085938,9.867188,3.739999,0.374000,93.802276,0.031456,4.918170,0.163939,0,4
MWH_Runway04_morning_overcast_3_41.png,68289.312500,10.093750,3.808124,0.380812,94.812787,0.031795,2.215209,0.073840,0,4
MWH_Runway04_morning_overcast_3_42.png,68289.570312,10.351562,3.821380,0.382138,96.094041,0.032225,-1.224622,-0.040821,0,4
MWH_Runway04_morning_overcast_3_43.png,68289.828125,10.609375,3.769934,0.376993,97.271163,0.032619,-4.405762,-0.146859,0,4
MWH_Runway04_morning_overcast_3_44.png,68290.046875,10.828125,3.657218,0.365722,98.433164,0.033009,-7.557008,-0.251900,0,4
MWH_Runway04_morning_overcast_3_45.png,68290.289062,11.070312,3.497945,0.349795,99.499246,0.033367,-10.468755,-0.348958,0,4
MWH_Runway04_morning_overcast_3_46.png,68290.562500,11.343750,3.193915,0.319391,100.927826,0.033846,-14.422162,-0.480739,0,4
MWH_Runway04_morning_overcast_3_47.png,68290.796875,11.578125,2.875588,0.287559,102.048044,0.034221,-17.583684,-0.586123,0,4
MWH_Runway04_morning_overcast_3_48.png,68291.062500,11.843750,2.514942,0.251494,103.106637,0.034576,-20.618680,-0.687289,0,4
MWH_Runway04_morning_overcast_3_49.png,68291.320312,12.101562,1.996826,0.199683,104.424848,0.035018,-23.704427,-0.790148,0,4
MWH_Runway04_morning_overcast_3_50.png,68291.562500,12.343750,1.532608,0.153261,105.500466,0.035379,-25.300000,-0.843333,0,4
MWH_Runway04_morning_overcast_3_51.png,68291.828125,12.609375,1.045522,0.104552,106.547651,0.035730,-26.315747,-0.877192,0,4
MWH_Runway04_morning_overcast_3_52.png,68292.070312,12.851562,0.452044,0.045204,107.756484,0.036136,-27.053555,-0.901785,0,4
MWH_Runway04_morning_overcast_3_53.png,68292.328125,13.109375,-0.123138,-0.012314,108.906325,0.036521,-27.481648,-0.916055,0,4
MWH_Runway04_morning_overcast_3_54.png,68292.562500,13.343750,-0.557615,-0.055761,109.779710,0.036814,-27.450604,-0.915020,0,4
MWH_Runway04_morning_overcast_3_55.png,68292.820312,13.601562,-1.178088,-0.117809,111.079755,0.037250,-26.369809,-0.878994,0,4
MWH_Runway04_morning_overcast_3_56.png,68293.070312,13.851562,-1.610027,-0.161003,112.036700,0.037571,-24.880002,-0.829333,0,4
MWH_Runway04_morning_overcast_3_57.png,68293.304688,14.085938,-2.107663,-0.210766,113.232578,0.037972,-22.508771,-0.750292,0,4
MWH_Runway04_morning_overcast_3_58.png,68293.539062,14.320312,-2.510612,-0.251061,114.323317,0.038338,-20.060460,-0.668682,0,4
MWH_Runway04_morning_overcast_3_59.png,68293.796875,14.578125,-2.846280,-0.284628,115.380605,0.038692,-17.551968,-0.585066,0,4
MWH_Runway04_morning_overcast_3_60.png,68294.023438,14.804688,-3.159473,-0.315947,116.540568,0.039081,-14.705403,-0.490180,0,4
MWH_Runway04_morning_overcast_3_61.png,68294.273438,15.054688,-3.412293,-0.341229,117.710201,0.039474,-11.798283,-0.393276,0,4
MWH_Runway04_morning_overcast_3_62.png,68294.523438,15.304688,-3.619938,-0.361994,118.984377,0.039901,-8.610097,-0.287003,0,4
MWH_Runway04_morning_overcast_3_63.png,68294.757812,15.539062,-3.746001,-0.374600,120.124778,0.040283,-5.744794,-0.191493,0,4
MWH_Runway04_morning_overcast_3_64.png,68295.007812,15.789062,-3.810570,-0.381057,121.179493,0.040637,-3.094930,-0.103164,0,4
MWH_Runway04_morning_overcast_3_65.png,68295.234375,16.015625,-3.825090,-0.382509,122.291763,0.041010,-0.292496,-0.009750,0,4
MWH_Runway04_morning_overcast_3_66.png,68295.460938,16.242188,-3.784688,-0.378469,123.414599,0.041387,2.545375,0.084846,0,4
MWH_Runway04_morning_overcast_3_67.png,68295.742188,16.523438,-3.646918,-0.364692,124.857335,0.041870,6.214599,0.207153,0,4
MWH_Runway04_morning_overcast_3_68.png,68295.945312,16.726562,-3.486273,-0.348627,125.919819,0.042227,8.942340,0.298078,0,4
MWH_Runway04_morning_overcast_3_69.png,68296.218750,17.000000,-3.249371,-0.324937,127.097132,0.042621,11.991916,0.399731,0,4
MWH_Runway04_morning_overcast_3_70.png,68296.460938,17.242188,-2.907406,-0.290741,128.402734,0.043059,15.409129,0.513638,0,4
MWH_Runway04_morning_overcast_3_71.png,68296.687500,17.468750,-2.571019,-0.257102,129.461524,0.043414,18.229797,0.607660,0,4
MWH_Runway04_morning_overcast_3_72.png,68296.914062,17.695312,-2.234743,-0.223474,130.366375,0.043718,20.638908,0.687964,0,4
MWH_Runway04_morning_overcast_3_73.png,68297.187500,17.968750,-1.683750,-0.168375,131.708999,0.044168,23.338288,0.777943,0,4
MWH_Runway04_morning_overcast_3_74.png,68297.445312,18.226562,-1.184465,-0.118447,132.822191,0.044541,24.694398,0.823147,0,4
MWH_Runway04_morning_overcast_3_75.png,68297.648438,18.429688,-0.758936,-0.075894,133.716571,0.044841,25.391610,0.846387,0,4
MWH_Runway04_morning_overcast_3_76.png,68297.906250,18.687500,-0.190729,-0.019073,134.874417,0.045230,25.973317,0.865777,0,4
MWH_Runway04_morning_overcast_3_77.png,68298.156250,18.937500,0.433799,0.043380,136.127976,0.045650,26.181361,0.872712,0,4
MWH_Runway04_morning_overcast_3_78.png,68298.390625,19.171875,0.886509,0.088651,137.051479,0.045960,25.710170,0.857006,0,4
MWH_Runway04_morning_overcast_3_79.png,68298.593750,19.375000,1.340040,0.134004,138.014036,0.046282,24.630050,0.821002,0,4
MWH_Runway04_morning_overcast_3_80.png,68298.835938,19.617188,1.794316,0.179432,139.049249,0.046630,22.906053,0.763535,0,4
MWH_Runway04_morning_overcast_3_81.png,68299.101562,19.882812,2.283780,0.228378,140.290019,0.047046,20.300101,0.676670,0,4
MWH_Runway04_morning_overcast_3_82.png,68299.328125,20.109375,2.701800,0.270180,141.496344,0.047450,17.451930,0.581731,0,4
MWH_Runway04_morning_overcast_3_83.png,68299.585938,20.367188,3.038204,0.303820,142.648905,0.047837,14.573985,0.485800,0,4
MWH_Runway04_morning_overcast_3_84.png,68299.843750,20.625000,3.328572,0.332857,143.879012,0.048249,11.429748,0.380992,0,4
MWH_Runway04_morning_overcast_3_85.png,68300.062500,20.843750,3.532842,0.353284,145.028098,0.048635,8.463245,0.282108,0,4
MWH_Runway04_morning_overcast_3_86.png,68300.320312,21.101562,3.677393,0.367739,146.180002,0.049021,5.460147,0.182005,0,4
MWH_Runway04_morning_overcast_3_87.png,68300.523438,21.304688,3.753976,0.375398,147.165329,0.049351,2.873370,0.095779,0,4
MWH_Runway04_morning_overcast_3_88.png,68300.796875,21.578125,3.788100,0.378810,148.658692,0.049852,-1.079911,-0.035997,0,4
MWH_Runway04_morning_overcast_3_89.png,68301.039062,21.820312,3.746642,0.374664,149.734801,0.050213,-3.954697,-0.131823,0,4
MWH_Runway04_morning_overcast_3_90.png,68301.289062,22.070312,3.634672,0.363467,150.969458,0.050627,-7.272206,-0.242407,0,4
MWH_Runway04_morning_overcast_3_91.png,68301.554688,22.335938,3.433953,0.343395,152.294281,0.051071,-10.858655,-0.361955,0,4
MWH_Runway04_morning_overcast_3_92.png,68301.781250,22.562500,3.158860,0.315886,153.575345,0.051501,-14.353047,-0.478435,0,4
MWH_Runway04_morning_overcast_3_93.png,68302.015625,22.796875,2.867697,0.286770,154.630915,0.051855,-17.270673,-0.575689,0,4
MWH_Runway04_morning_overcast_3_94.png,68302.234375,23.015625,2.490957,0.249096,155.778929,0.052240,-20.492062,-0.683069,0,4
MWH_Runway04_morning_overcast_3_95.png,68302.484375,23.265625,2.079626,0.207963,156.861250,0.052603,-23.024998,-0.767500,0,4
MWH_Runway04_morning_overcast_3_96.png,68302.710938,23.492188,1.604599,0.160460,157.998827,0.052984,-24.874554,-0.829152,0,4
MWH_Runway04_morning_overcast_3_97.png,68302.945312,23.726562,1.061320,0.106132,159.198009,0.053386,-26.198521,-0.873284,0,4
MWH_Runway04_morning_overcast_3_98.png,68303.179688,23.960938,0.520711,0.052071,160.319773,0.053762,-27.024922,-0.900831,0,4
MWH_Runway04_morning_overcast_3_99.png,68303.421875,24.203125,0.036296,0.003630,161.289542,0.054088,-27.514340,-0.917145,0,4
MWH_Runway04_morning_overcast_3_100.png,68303.679688,24.460938,-0.572397,-0.057240,162.499476,0.054493,-27.643613,-0.921454,0,4
MWH_Runway04_morning_overcast_3_101.png,68303.914062,24.695312,-1.198732,-0.119873,163.780889,0.054923,-26.719968,-0.890666,0,4
MWH_Runway04_morning_overcast_3_102.png,68304.140625,24.921875,-1.680852,-0.168085,164.841255,0.055279,-25.196477,-0.839883,0,4
MWH_Runway04_morning_overcast_3_103.png,68304.406250,25.187500,-2.170684,-0.217068,165.999461,0.055667,-23.045804,-0.768193,0,4
MWH_Runway04_morning_overcast_3_104.png,68304.671875,25.453125,-2.692852,-0.269285,167.403713,0.056138,-20.071027,-0.669034,0,4
MWH_Runway04_morning_overcast_3_105.png,68304.906250,25.687500,-3.091622,-0.309162,168.656119,0.056558,-17.220074,-0.574002,0,4
MWH_Runway04_morning_overcast_3_106.png,68305.125000,25.906250,-3.346194,-0.334619,169.593707,0.056872,-15.017873,-0.500596,0,4
MWH_Runway04_morning_overcast_3_107.png,68305.375000,26.156250,-3.666820,-0.366682,171.032012,0.057355,-11.572087,-0.385736,0,4
MWH_Runway04_morning_overcast_3_108.png,68305.640625,26.421875,-3.879020,-0.387902,172.312536,0.057784,-8.474347,-0.282478,0,4
MWH_Runway04_morning_overcast_3_109.png,68305.882812,26.664062,-4.017425,-0.401742,173.590726,0.058213,-5.372472,-0.179082,0,4
MWH_Runway04_morning_overcast_3_110.png,68306.132812,26.914062,-4.086069,-0.408607,175.046397,0.058701,-1.818013,-0.060600,0,4
MWH_Runway04_morning_overcast_3_111.png,68306.367188,27.148438,-4.074923,-0.407492,176.357389,0.059141,1.408725,0.046957,0,4
MWH_Runway04_morning_overcast_3_112.png,68306.632812,27.414062,-3.998456,-0.399846,177.597463,0.059556,4.478755,0.149292,0,4
MWH_Runway04_morning_overcast_3_113.png,68306.875000,27.656250,-3.821463,-0.382146,179.065943,0.060049,8.144004,0.271467,0,4
MWH_Runway04_morning_overcast_3_114.png,68307.101562,27.882812,-3.603435,-0.360343,180.256155,0.060448,11.141959,0.371399,0,4
MWH_Runway04_morning_overcast_3_115.png,68307.359375,28.140625,-3.307449,-0.330745,181.511931,0.060869,14.327769,0.477592,0,4
MWH_Runway04_morning_overcast_3_116.png,68307.609375,28.390625,-2.950044,-0.295004,182.715624,0.061273,17.415694,0.580523,0,4
MWH_Runway04_morning_overcast_3_117.png,68307.859375,28.640625,-2.484980,-0.248498,184.003791,0.061705,20.782020,0.692734,0,4
MWH_Runway04_morning_overcast_3_118.png,68308.109375,28.890625,-1.968989,-0.196899,185.261194,0.062126,23.441945,0.781398,0,4
MWH_Runway04_morning_overcast_3_119.png,68308.359375,29.140625,-1.390834,-0.139083,186.539171,0.062555,25.231183,0.841039,0,4
MWH_Runway04_morning_overcast_3_120.png,68308.601562,29.382812,-0.831009,-0.083101,187.688598,0.062941,26.300651,0.876688,0,4
MWH_Runway04_morning_overcast_3_121.png,68308.867188,29.648438,-0.190371,-0.019037,188.946506,0.063362,27.055112,0.901837,0,4
MWH_Runway04_morning_overcast_3_122.png,68309.085938,29.867188,0.375056,0.037506,190.027832,0.063725,27.355153,0.911838,0,4
MWH_Runway04_morning_overcast_3_123.png,68309.328125,30.109375,1.048736,0.104874,191.333494,0.064163,26.812257,0.893742,0,4
MWH_Runway04_morning_overcast_3_124.png,68309.546875,30.328125,1.593011,0.159301,192.430893,0.064531,25.649076,0.854969,0,4
MWH_Runway04_morning_overcast_3_125.png,68309.773438,30.554688,2.069092,0.206909,193.462522,0.064877,24.019326,0.800644,0,4
MWH_Runway04_morning_overcast_3_126.png,68309.992188,30.773438,2.494397,0.249440,194.457711,0.065210,22.082729,0.736091,0,4
MWH_Runway04_morning_overcast_3_127.png,68310.250000,31.031250,3.042886,0.304289,195.904317,0.065696,18.853641,0.628455,0,4
MWH_Runway04_morning_overcast_3_128.png,68310.476562,31.257812,3.379348,0.337935,196.929504,0.066039,16.415816,0.547194,0,4
MWH_Runway04_morning_overcast_3_129.png,68310.679688,31.460938,3.671472,0.367147,197.982972,0.066393,13.825828,0.460861,0,4
MWH_Runway04_morning_overcast_3_130.png,68310.968750,31.750000,4.030999,0.403100,199.659381,0.066955,9.589259,0.319642,0,4
MWH_Runway04_morning_overcast_3_131.png,68311.210938,31.992188,4.218206,0.421821,200.926039,0.067380,6.316966,0.210566,0,4
MWH_Runway04_morning_overcast_3_132.png,68311.453125,32.234375,4.341398,0.434140,202.288595,0.067837,2.765033,0.092168,0,4
MWH_Runway04_morning_overcast_3_133.png,68311.679688,32.460938,4.374949,0.437495,203.327182,0.068185,0.034103,0.001137,0,4
MWH_Runway04_morning_overcast_3_134.png,68311.968750,32.750000,4.322058,0.432206,205.048986,0.068762,-4.521668,-0.150722,0,4
MWH_Runway04_morning_overcast_3_135.png,68312.195312,32.976562,4.203741,0.420374,206.279088,0.069175,-7.806218,-0.260207,0,4
MWH_Runway04_morning_overcast_3_136.png,68312.421875,33.203125,4.042433,0.404243,207.341306,0.069531,-10.671498,-0.355717,0,4
MWH_Runway04_morning_overcast_3_137.png,68312.679688,33.460938,3.709297,0.370930,208.890836,0.070051,-14.912686,-0.497090,0,4
MWH_Runway04_morning_overcast_3_138.png,68312.921875,33.703125,3.396908,0.339691,209.996083,0.070421,-17.979802,-0.599327,0,4
MWH_Runway04_morning_overcast_3_139.png,68313.164062,33.945312,2.938511,0.293851,211.311475,0.070862,-21.645009,-0.721500,0,4
MWH_Runway04_morning_overcast_3_140.png,68313.453125,34.234375,2.386885,0.238688,212.689778,0.071325,-24.561131,-0.818704,0,4
MWH_Runway04_morning_overcast_3_141.png,68313.695312,34.476562,1.772851,0.177285,214.054545,0.071782,-26.464543,-0.882151,0,4
MWH_Runway04_morning_overcast_3_142.png,68313.937500,34.718750,1.264203,0.126420,215.098277,0.072132,-27.484685,-0.916156,0,4
MWH_Runway04_morning_overcast_3_143.png,68314.179688,34.960938,0.601260,0.060126,216.403903,0.072570,-28.368535,-0.945618,0,4
MWH_Runway04_morning_overcast_3_144.png,68314.414062,35.195312,-0.011185,-0.001118,217.565467,0.072960,-28.902013,-0.963400,0,4
MWH_Runway04_morning_overcast_3_145.png,68314.640625,35.421875,-0.604923,-0.060492,218.687567,0.073336,-29.002385,-0.966746,0,4
MWH_Runway04_morning_overcast_3_146.png,68314.898438,35.679688,-1.221512,-0.122151,219.875005,0.073734,-28.265508,-0.942184,0,4
MWH_Runway04_morning_overcast_3_147.png,68315.140625,35.921875,-1.840529,-0.184053,221.132823,0.074156,-26.593839,-0.886461,0,4
MWH_Runway04_morning_overcast_3_148.png,68315.367188,36.148438,-2.363963,-0.236396,222.290953,0.074544,-24.519772,-0.817326,0,4
MWH_Runway04_morning_overcast_3_149.png,68315.617188,36.398438,-2.867125,-0.286712,223.521330,0.074957,-21.979588,-0.732653,0,4
MWH_Runway04_morning_overcast_3_150.png,68315.875000,36.656250,-3.297798,-0.329780,224.724396,0.075360,-19.299435,-0.643315,0,4
MWH_Runway04_morning_overcast_3_151.png,68316.132812,36.914062,-3.702654,-0.370265,226.058979,0.075808,-16.204228,-0.540141,0,4
MWH_Runway04_morning_overcast_3_152.png,68316.390625,37.171875,-4.041519,-0.404152,227.428903,0.076267,-12.954976,-0.431833,0,4
MWH_Runway04_morning_overcast_3_153.png,68316.625000,37.406250,-4.300073,-0.430007,228.827614,0.076736,-9.591752,-0.319725,0,4
MWH_Runway04_morning_overcast_3_154.png,68316.875000,37.656250,-4.455334,-0.445533,230.028798,0.077139,-6.682668,-0.222756,0,4
MWH_Runway04_morning_overcast_3_155.png,68317.117188,37.898438,-4.560922,-0.456092,231.455551,0.077618,-3.219941,-0.107331,0,4
MWH_Runway04_morning_overcast_3_156.png,68317.343750,38.125000,-4.586587,-0.458659,232.576650,0.077994,-0.491532,-0.016384,0,4
MWH_Runway04_morning_overcast_3_157.png,68317.617188,38.398438,-4.529837,-0.452984,234.105483,0.078506,3.247447,0.108248,0,4
MWH_Runway04_morning_overcast_3_158.png,68317.843750,38.625000,-4.400223,-0.440022,235.438991,0.078953,6.538062,0.217935,0,4
MWH_Runway04_morning_overcast_3_159.png,68318.078125,38.859375,-4.229070,-0.422907,236.573926,0.079334,9.358665,0.311955,0,4
MWH_Runway04_morning_overcast_3_160.png,68318.328125,39.109375,-3.958622,-0.395862,237.878687,0.079772,12.639945,0.421332,0,4
MWH_Runway04_morning_overcast_3_161.png,68318.554688,39.335938,-3.588413,-0.358841,239.245428,0.080230,16.125529,0.537518,0,4
MWH_Runway04_morning_overcast_3_162.png,68318.828125,39.609375,-3.165092,-0.316509,240.518063,0.080657,19.436084,0.647869,0,4
MWH_Runway04_morning_overcast_3_163.png,68319.085938,39.867188,-2.604075,-0.260408,241.947214,0.081136,22.761085,0.758703,0,4
MWH_Runway04_morning_overcast_3_164.png,68319.320312,40.101562,-2.135798,-0.213580,243.016516,0.081494,24.496663,0.816555,0,4
MWH_Runway04_morning_overcast_3_165.png,68319.570312,40.351562,-1.511178,-0.151118,244.330243,0.081935,25.941838,0.864728,0,4
